DoctorKey,DoctorID,FirstName,LastName,FullName,Gender,Specialization,Qualification,ExperienceYears,DepartmentKey,HospitalKey,ConsultationFee,IsActive
1574,DOC1574,Cheryl,Wright,Dr. Cheryl Wright,Male,Dermatology,PhD,10,4,14,544,True
1575,DOC1575,James,Hall,Dr. James Hall,Male,Nephrology,DO,8,6,1,234,True
1576,DOC1576,Tracy,Moody,Dr. Tracy Moody,Female,Urology,PhD,13,5,15,509,True
1577,DOC1577,James,Hubbard,Dr. James Hubbard,Male,Urology,MCh,24,15,15,312,True
1578,DOC1578,Diane,Garcia,Dr. Diane Garcia,Male,Cardiology,PhD,9,17,4,438,True
1579,DOC1579,William,Bryant,Dr. William Bryant,Male,Pulmonology,FACC,9,1,5,175,True
1580,DOC1580,Bill,Arnold,Dr. Bill Arnold,Female,Emergency,MS,5,15,4,425,True
1581,DOC1581,Caitlin,Maldonado,Dr. Caitlin Maldonado,Male,Ophthalmology,MCh,13,16,9,130,True
1582,DOC1582,Barbara,Miller,Dr. Barbara Miller,Male,Gastroenterology,DO,9,13,4,164,True
1583,DOC1583,Cindy,Johnson,Dr. Cindy Johnson,Male,Orthopedics,PhD,33,18,12,488,True
1584,DOC1584,Tracey,Walker,Dr. Tracey Walker,Male,ENT,MBBS,36,1,6,425,True
1585,DOC1585,Kara,Trujillo,Dr. Kara Trujillo,Male,Emergency,MS,15,14,15,270,True
1586,DOC1586,Logan,Hayes,Dr. Logan Hayes,Male,Emergency,DO,4,3,13,94,True
1587,DOC1587,Anthony,Joseph,Dr. Anthony Joseph,Male,Rheumatology,DO,4,18,7,367,True
1588,DOC1588,Thomas,Reyes,Dr. Thomas Reyes,Male,Psychiatry,FRCS,13,10,9,744,True
1589,DOC1589,Natalie,Craig,Dr. Natalie Craig,Female,ENT,FACC,19,2,1,581,True
1590,DOC1590,Karen,Maldonado,Dr. Karen Maldonado,Male,Nephrology,DO,21,15,2,93,False
1591,DOC1591,Amanda,Leach,Dr. Amanda Leach,Male,Rheumatology,PhD,12,15,8,753,True
1592,DOC1592,Brittany,Young,Dr. Brittany Young,Female,Orthopedics,DM,14,10,8,367,True
1593,DOC1593,Emma,Barton,Dr. Emma Barton,Female,Pulmonology,DM,12,7,6,481,True
1594,DOC1594,Peter,Harris,Dr. Peter Harris,Female,Emergency,MRCP,21,1,2,50,True
1595,DOC1595,Sherri,Nelson,Dr. Sherri Nelson,Male,Pathology,MCh,28,19,13,282,True
1596,DOC1596,Erik,Hensley,Dr. Erik Hensley,Male,Pediatrics,FRCS,2,4,7,639,True
1597,DOC1597,Mike,Garcia,Dr. Mike Garcia,Male,Pediatrics,MD,19,17,8,298,True
1598,DOC1598,Erin,Chase,Dr. Erin Chase,Male,Obstetrics,MD,26,12,7,174,True
1599,DOC1599,Jacqueline,Payne,Dr. Jacqueline Payne,Male,Rheumatology,MS,27,14,8,117,True
1600,DOC1600,Shannon,Hahn,Dr. Shannon Hahn,Female,Urology,MD,22,14,10,743,True
1601,DOC1601,Tonya,Grant,Dr. Tonya Grant,Male,Radiology,DO,21,18,12,659,True
1602,DOC1602,Jennifer,Thomas,Dr. Jennifer Thomas,Female,Obstetrics,DO,27,1,9,82,True
1603,DOC1603,Juan,Willis,Dr. Juan Willis,Male,Gastroenterology,PhD,15,20,3,743,True
1604,DOC1604,Jeffrey,Lloyd,Dr. Jeffrey Lloyd,Male,Pediatrics,MS,23,1,14,665,True
1605,DOC1605,Andrew,Chapman,Dr. Andrew Chapman,Female,Gastroenterology,PhD,13,20,5,319,True
1606,DOC1606,Frank,West,Dr. Frank West,Female,Nephrology,MD,18,6,1,542,True
1607,DOC1607,Rebecca,Walker,Dr. Rebecca Walker,Male,Pediatrics,MCh,5,17,1,243,True
1608,DOC1608,Christopher,West,Dr. Christopher West,Female,Pulmonology,MD,14,2,12,237,True
1609,DOC1609,Karen,Lewis,Dr. Karen Lewis,Male,Endocrinology,MBBS,6,10,6,585,True
1610,DOC1610,Stephanie,Brown,Dr. Stephanie Brown,Male,Gastroenterology,MD,9,11,1,201,True
1611,DOC1611,Mary,Sanders,Dr. Mary Sanders,Female,Emergency,MD,17,20,13,316,True
1612,DOC1612,Elizabeth,Craig,Dr. Elizabeth Craig,Male,Pulmonology,MCh,20,3,5,318,True
1613,DOC1613,James,Rodriguez,Dr. James Rodriguez,Male,Psychiatry,PhD,37,1,15,162,True
1614,DOC1614,Debbie,Norris,Dr. Debbie Norris,Male,Pediatrics,DO,2,13,14,671,False
1615,DOC1615,Rachel,Stevens,Dr. Rachel Stevens,Male,Pulmonology,MCh,36,1,1,555,True
1616,DOC1616,Sara,Powell,Dr. Sara Powell,Male,Nephrology,MD,13,16,11,696,True
1617,DOC1617,Thomas,Jenkins,Dr. Thomas Jenkins,Male,Radiology,MBBS,29,1,10,442,True
1618,DOC1618,Beverly,Hernandez,Dr. Beverly Hernandez,Female,Pathology,FRCS,27,20,3,181,True
1619,DOC1619,James,Freeman,Dr. James Freeman,Female,ENT,FACC,38,11,6,259,True
1620,DOC1620,Jeffrey,Garcia,Dr. Jeffrey Garcia,Male,Pathology,MS,5,19,8,315,True
1621,DOC1621,Jose,Martinez,Dr. Jose Martinez,Male,Pulmonology,MS,38,3,3,756,True
1622,DOC1622,Craig,Keller,Dr. Craig Keller,Female,Orthopedics,DM,3,6,11,228,True
1623,DOC1623,Amanda,Harrington,Dr. Amanda Harrington,Male,Rheumatology,MS,35,10,5,569,True
1624,DOC1624,Mark,Jenkins,Dr. Mark Jenkins,Male,Pulmonology,MS,26,1,15,141,True
1625,DOC1625,Michael,Brown,Dr. Michael Brown,Female,Psychiatry,MCh,19,3,13,766,True
1626,DOC1626,Kaitlyn,Booth,Dr. Kaitlyn Booth,Male,Urology,FRCS,16,7,10,534,True
1627,DOC1627,Angela,Hayden,Dr. Angela Hayden,Male,Pathology,FRCS,4,15,2,373,True
1628,DOC1628,John,Kramer,Dr. John Kramer,Male,Radiology,FACC,32,15,1,309,True
1629,DOC1629,Michael,Davis,Dr. Michael Davis,Male,Endocrinology,DM,29,2,3,315,True
1630,DOC1630,Raymond,Navarro,Dr. Raymond Navarro,Male,ENT,MCh,37,2,8,219,True
1631,DOC1631,Brian,Adams,Dr. Brian Adams,Female,Orthopedics,DM,29,14,12,499,True
1632,DOC1632,Christopher,Preston,Dr. Christopher Preston,Male,Ophthalmology,MBBS,38,8,3,699,True
1633,DOC1633,Carlos,Reyes,Dr. Carlos Reyes,Female,Ophthalmology,DM,35,16,11,230,True
1634,DOC1634,Debbie,Cooper,Dr. Debbie Cooper,Female,Orthopedics,MS,17,6,1,611,True
1635,DOC1635,Angela,Gilmore,Dr. Angela Gilmore,Male,Orthopedics,MCh,28,8,4,474,True
1636,DOC1636,Meagan,Garcia,Dr. Meagan Garcia,Male,Nephrology,MD,11,5,9,630,True
1637,DOC1637,Tommy,Flores,Dr. Tommy Flores,Male,Ophthalmology,FRCS,32,6,13,627,True
1638,DOC1638,Ashley,Williams,Dr. Ashley Williams,Female,Pathology,MRCP,24,15,12,79,True
1639,DOC1639,Timothy,West,Dr. Timothy West,Male,Urology,FACC,18,10,8,65,True
1640,DOC1640,Martha,Russell,Dr. Martha Russell,Female,ICU,MBBS,25,14,1,736,True
1641,DOC1641,Victor,Vargas,Dr. Victor Vargas,Female,Radiology,MD,11,2,5,166,True
1642,DOC1642,Brian,Butler,Dr. Brian Butler,Female,Pediatrics,FACC,25,11,12,481,True
1643,DOC1643,Jeffrey,Allen,Dr. Jeffrey Allen,Non-binary,ICU,MRCP,19,10,2,614,True
1644,DOC1644,Christine,Murphy,Dr. Christine Murphy,Female,Emergency,PhD,13,19,11,427,True
1645,DOC1645,Dylan,West,Dr. Dylan West,Female,Dermatology,DM,39,9,11,54,True
1646,DOC1646,John,Sanford,Dr. John Sanford,Female,Obstetrics,PhD,3,3,12,57,True
1647,DOC1647,Emily,Williams,Dr. Emily Williams,Female,Gastroenterology,PhD,30,14,4,552,True
1648,DOC1648,Erin,Jones,Dr. Erin Jones,Female,Emergency,MRCP,9,3,4,723,True
1649,DOC1649,Cynthia,Martinez,Dr. Cynthia Martinez,Female,Nephrology,PhD,9,19,3,307,True
1650,DOC1650,Patricia,Harrison,Dr. Patricia Harrison,Male,Nephrology,MBBS,7,8,6,457,False
1651,DOC1651,Raymond,Smith,Dr. Raymond Smith,Female,Pediatrics,DO,4,16,8,750,True
1652,DOC1652,Joshua,Williams,Dr. Joshua Williams,Male,Dermatology,FRCS,5,14,2,668,True
1653,DOC1653,Bruce,Garrett,Dr. Bruce Garrett,Female,Neurology,MS,33,10,9,455,True
1654,DOC1654,Isaiah,Hall,Dr. Isaiah Hall,Male,Pediatrics,MD,37,12,4,541,True
1655,DOC1655,Matthew,Robinson,Dr. Matthew Robinson,Female,ICU,MD,23,4,9,770,True
1656,DOC1656,Rachel,Roberts,Dr. Rachel Roberts,Female,Gastroenterology,MRCP,1,2,5,647,True
1657,DOC1657,Jennifer,Kidd,Dr. Jennifer Kidd,Female,Urology,MCh,34,16,15,361,True
1658,DOC1658,Catherine,Ramirez,Dr. Catherine Ramirez,Male,ENT,PhD,24,20,5,569,True
1659,DOC1659,Matthew,Hogan,Dr. Matthew Hogan,Female,Endocrinology,FACC,21,18,14,296,True
1660,DOC1660,Elizabeth,Petersen,Dr. Elizabeth Petersen,Female,Psychiatry,MBBS,37,7,3,740,True
1661,DOC1661,Julie,Maddox,Dr. Julie Maddox,Female,Endocrinology,MS,16,8,2,120,True
1662,DOC1662,Rebekah,Sanders,Dr. Rebekah Sanders,Female,Dermatology,MRCP,15,8,3,219,True
1663,DOC1663,Juan,Grant,Dr. Juan Grant,Female,Urology,PhD,31,15,7,309,False
1664,DOC1664,Brian,Jones,Dr. Brian Jones,Female,Emergency,MBBS,21,13,14,201,True
1665,DOC1665,Daniel,Holland,Dr. Daniel Holland,Male,ENT,FRCS,28,16,3,496,True
1666,DOC1666,Jason,Wilson,Dr. Jason Wilson,Female,Oncology,MD,28,19,12,584,True
1667,DOC1667,Cynthia,Peters,Dr. Cynthia Peters,Male,ENT,FRCS,33,8,11,717,True
1668,DOC1668,David,Hill,Dr. David Hill,Female,ENT,FRCS,13,14,6,426,True
1669,DOC1669,Caitlin,Cantu,Dr. Caitlin Cantu,Female,Orthopedics,MRCP,3,11,6,516,True
1670,DOC1670,Thomas,Mitchell,Dr. Thomas Mitchell,Male,Endocrinology,MCh,19,20,15,499,True
1671,DOC1671,Thomas,Carlson,Dr. Thomas Carlson,Male,ICU,MS,26,8,11,52,True
1672,DOC1672,Cindy,Smith,Dr. Cindy Smith,Male,Pulmonology,MRCP,32,4,4,581,True
1673,DOC1673,Elizabeth,Huerta,Dr. Elizabeth Huerta,Female,Radiology,PhD,11,8,14,67,False
1674,DOC1674,Sierra,Collins,Dr. Sierra Collins,Male,ENT,DO,30,13,7,460,True
1675,DOC1675,Todd,Jenkins,Dr. Todd Jenkins,Male,Gastroenterology,MD,33,20,2,799,True
1676,DOC1676,Kelly,Hudson,Dr. Kelly Hudson,Female,Orthopedics,DO,32,17,13,640,True
1677,DOC1677,Amber,Skinner,Dr. Amber Skinner,Male,Pediatrics,PhD,32,1,14,429,True
1678,DOC1678,Michael,Singleton,Dr. Michael Singleton,Female,Nephrology,MS,39,11,7,289,True
1679,DOC1679,James,Nguyen,Dr. James Nguyen,Male,Dermatology,FRCS,26,4,11,677,True
1680,DOC1680,Amber,Wallace,Dr. Amber Wallace,Male,Pediatrics,MD,15,8,4,694,True
1681,DOC1681,Franklin,Cooper,Dr. Franklin Cooper,Male,Psychiatry,FRCS,18,19,13,326,True
1682,DOC1682,Heather,Hogan,Dr. Heather Hogan,Male,Orthopedics,FACC,30,20,6,130,True
1683,DOC1683,Karen,Hanna,Dr. Karen Hanna,Male,Pediatrics,PhD,10,4,5,486,True
1684,DOC1684,Rachael,Brown,Dr. Rachael Brown,Female,Dermatology,MD,24,3,8,525,True
1685,DOC1685,David,Sims,Dr. David Sims,Male,Cardiology,PhD,23,14,5,750,True
1686,DOC1686,Rebecca,Winters,Dr. Rebecca Winters,Male,Pathology,PhD,26,9,10,717,True
1687,DOC1687,Karen,Johnson,Dr. Karen Johnson,Male,Rheumatology,PhD,17,9,12,221,False
1688,DOC1688,Sarah,Hanna,Dr. Sarah Hanna,Male,Rheumatology,MS,29,18,7,239,True
1689,DOC1689,Benjamin,Vaughn,Dr. Benjamin Vaughn,Female,ENT,DO,3,19,12,797,True
1690,DOC1690,Beth,Lee,Dr. Beth Lee,Male,Radiology,MS,30,19,7,295,True
1691,DOC1691,Brian,Cox,Dr. Brian Cox,Non-binary,Neurology,PhD,32,16,15,393,True
1692,DOC1692,Mary,Hensley,Dr. Mary Hensley,Male,Ophthalmology,PhD,35,20,4,279,True
1693,DOC1693,Chad,Foster,Dr. Chad Foster,Male,Pathology,DO,36,15,11,345,True
1694,DOC1694,Devon,Stevens,Dr. Devon Stevens,Male,Endocrinology,FRCS,14,18,9,473,True
1695,DOC1695,Amanda,Griffith,Dr. Amanda Griffith,Male,Orthopedics,MRCP,2,11,15,269,True
1696,DOC1696,Nathaniel,Hall,Dr. Nathaniel Hall,Female,Nephrology,FRCS,26,2,4,359,True
1697,DOC1697,Jeffrey,Peterson,Dr. Jeffrey Peterson,Male,Pulmonology,FRCS,4,17,3,314,True
1698,DOC1698,Richard,Weaver,Dr. Richard Weaver,Male,Rheumatology,MRCP,11,19,14,130,True
1699,DOC1699,Carlos,Lindsey,Dr. Carlos Lindsey,Female,Orthopedics,MS,28,7,14,640,True
1700,DOC1700,Robert,Riggs,Dr. Robert Riggs,Female,Obstetrics,MS,24,9,12,718,True
1701,DOC1701,Samuel,Fernandez,Dr. Samuel Fernandez,Female,ICU,PhD,24,12,8,419,True
1702,DOC1702,Sherri,Adams,Dr. Sherri Adams,Female,Pathology,MCh,30,14,7,203,True
1703,DOC1703,Scott,Kirk,Dr. Scott Kirk,Female,Nephrology,FRCS,7,14,10,532,True
1704,DOC1704,Marissa,Baker,Dr. Marissa Baker,Female,Oncology,MBBS,31,8,12,450,True
1705,DOC1705,Jennifer,Fowler,Dr. Jennifer Fowler,Female,Endocrinology,MD,23,18,5,463,True
1706,DOC1706,Michael,Lee,Dr. Michael Lee,Male,Emergency,FRCS,17,17,1,496,True
1707,DOC1707,Albert,Shaw,Dr. Albert Shaw,Female,Pulmonology,MRCP,19,19,2,588,True
1708,DOC1708,Gregory,Stone,Dr. Gregory Stone,Male,ENT,DM,20,12,6,80,True
1709,DOC1709,Evelyn,Taylor,Dr. Evelyn Taylor,Female,Nephrology,DM,22,2,11,124,True
1710,DOC1710,Christian,Grant,Dr. Christian Grant,Female,Dermatology,PhD,14,17,7,121,True
1711,DOC1711,Ernest,King,Dr. Ernest King,Male,Oncology,MCh,9,2,10,165,True
1712,DOC1712,Michael,Santos,Dr. Michael Santos,Female,Radiology,MD,7,4,8,778,True
1713,DOC1713,Juan,Allen,Dr. Juan Allen,Female,Ophthalmology,PhD,14,6,4,597,True
1714,DOC1714,John,Johnston,Dr. John Johnston,Male,Pediatrics,MRCP,11,4,12,548,True
1715,DOC1715,Kayla,Taylor,Dr. Kayla Taylor,Male,Nephrology,FRCS,21,15,11,574,True
1716,DOC1716,Sophia,Osborne,Dr. Sophia Osborne,Female,Dermatology,MRCP,36,9,15,75,True
1717,DOC1717,Bernard,Stone,Dr. Bernard Stone,Female,Radiology,DO,5,5,13,209,True
1718,DOC1718,Raymond,Stanley,Dr. Raymond Stanley,Male,Endocrinology,MRCP,13,1,6,645,True
1719,DOC1719,Michael,Fernandez,Dr. Michael Fernandez,Male,Pathology,MS,2,5,11,397,True
1720,DOC1720,Kayla,Lloyd,Dr. Kayla Lloyd,Female,Emergency,MBBS,39,14,6,431,True
1721,DOC1721,Olivia,Sparks,Dr. Olivia Sparks,Male,Gastroenterology,MD,28,16,14,612,True
1722,DOC1722,Alexis,Lynch,Dr. Alexis Lynch,Male,Psychiatry,FACC,10,6,10,106,True
1723,DOC1723,Perry,Brown,Dr. Perry Brown,Male,ENT,DO,17,2,13,648,True
1724,DOC1724,Ashley,Davis,Dr. Ashley Davis,Male,Urology,MS,29,12,5,560,True
1725,DOC1725,Jason,Howard,Dr. Jason Howard,Female,Nephrology,MRCP,38,16,1,352,True
1726,DOC1726,Christine,Sloan,Dr. Christine Sloan,Female,Psychiatry,DM,23,2,3,424,True
1727,DOC1727,Kelly,Pollard,Dr. Kelly Pollard,Female,Emergency,PhD,11,16,8,105,True
1728,DOC1728,Jeffery,Baker,Dr. Jeffery Baker,Female,Emergency,MS,28,4,15,203,True
1729,DOC1729,Lydia,Miller,Dr. Lydia Miller,Male,Dermatology,MBBS,27,6,10,234,True
1730,DOC1730,David,Osborne,Dr. David Osborne,Male,Urology,MS,26,13,13,708,True
1731,DOC1731,Jennifer,Santos,Dr. Jennifer Santos,Male,Urology,MS,2,2,8,134,True
1732,DOC1732,John,Peters,Dr. John Peters,Male,Oncology,PhD,28,7,15,268,True
1733,DOC1733,Anthony,Watson,Dr. Anthony Watson,Male,Psychiatry,MBBS,1,3,15,148,True
1734,DOC1734,Jeffrey,Thomas,Dr. Jeffrey Thomas,Male,Pathology,MS,36,5,4,263,True
1735,DOC1735,Craig,Jackson,Dr. Craig Jackson,Male,ENT,PhD,35,16,13,57,True
1736,DOC1736,Teresa,Young,Dr. Teresa Young,Male,Endocrinology,DM,22,5,1,254,True
1737,DOC1737,Todd,Howard,Dr. Todd Howard,Female,ICU,DO,26,1,9,592,True
1738,DOC1738,Tina,Carroll,Dr. Tina Carroll,Female,Urology,DO,3,5,7,625,True
1739,DOC1739,Dylan,Brown,Dr. Dylan Brown,Female,Gastroenterology,FACC,35,2,5,334,True
1740,DOC1740,Danny,Boyd,Dr. Danny Boyd,Female,Oncology,MRCP,11,13,15,579,True
1741,DOC1741,Jose,Watson,Dr. Jose Watson,Female,Pathology,MS,11,20,10,514,False
1742,DOC1742,Bruce,Wright,Dr. Bruce Wright,Male,ENT,DO,28,4,3,727,True
1743,DOC1743,Donna,Harrington,Dr. Donna Harrington,Female,Pathology,DO,37,15,3,653,True
1744,DOC1744,Perry,Valentine,Dr. Perry Valentine,Male,Neurology,PhD,20,8,2,222,False
1745,DOC1745,Michael,Hooper,Dr. Michael Hooper,Male,Pediatrics,FRCS,20,2,5,491,True
1746,DOC1746,Stacey,Brown,Dr. Stacey Brown,Male,Pulmonology,MD,22,14,2,639,True
1747,DOC1747,Samantha,Kelly,Dr. Samantha Kelly,Male,Urology,DM,12,5,4,279,True
1748,DOC1748,William,Williams,Dr. William Williams,Male,ICU,MRCP,24,11,12,479,True
1749,DOC1749,Julie,Hall,Dr. Julie Hall,Female,Rheumatology,MRCP,38,11,14,350,True
1750,DOC1750,Pamela,Watson,Dr. Pamela Watson,Female,Gastroenterology,MBBS,15,12,12,281,True
1751,DOC1751,Catherine,Thomas,Dr. Catherine Thomas,Female,Pulmonology,MCh,31,3,8,199,True
1752,DOC1752,Thomas,Williams,Dr. Thomas Williams,Female,Ophthalmology,MS,31,6,11,76,True
1753,DOC1753,Tracy,Johnson,Dr. Tracy Johnson,Male,Cardiology,MD,34,15,15,612,True
1754,DOC1754,Justin,King,Dr. Justin King,Male,Pulmonology,MBBS,29,19,1,664,True
1755,DOC1755,James,Perez,Dr. James Perez,Female,Dermatology,PhD,36,1,14,538,True
1756,DOC1756,Sophia,Zhang,Dr. Sophia Zhang,Male,Psychiatry,DO,28,9,11,230,True
1757,DOC1757,Michael,Flores,Dr. Michael Flores,Male,Ophthalmology,PhD,39,18,6,64,True
1758,DOC1758,Lauren,Patel,Dr. Lauren Patel,Male,Nephrology,DM,28,6,7,523,True
1759,DOC1759,Reginald,Thomas,Dr. Reginald Thomas,Female,Nephrology,FRCS,33,9,7,199,True
1760,DOC1760,Brian,Williams,Dr. Brian Williams,Female,Nephrology,DO,35,19,3,461,True
1761,DOC1761,Sara,Cantu,Dr. Sara Cantu,Male,Pulmonology,FACC,39,20,4,777,True
1762,DOC1762,Terri,Ramirez,Dr. Terri Ramirez,Female,Pediatrics,DM,24,14,5,53,True
1763,DOC1763,Stephanie,Griffin,Dr. Stephanie Griffin,Male,Emergency,MS,28,14,1,482,True
1764,DOC1764,Clinton,Knight,Dr. Clinton Knight,Male,Endocrinology,MCh,38,13,8,795,True
1765,DOC1765,Tommy,Matthews,Dr. Tommy Matthews,Male,Urology,PhD,15,6,8,300,True
1766,DOC1766,Thomas,Gonzalez,Dr. Thomas Gonzalez,Male,Pediatrics,MCh,5,18,5,660,True
1767,DOC1767,Alexis,Lozano,Dr. Alexis Lozano,Female,ENT,MRCP,35,1,3,671,True
1768,DOC1768,John,Chapman,Dr. John Chapman,Male,ICU,MBBS,25,2,15,414,True
1769,DOC1769,Carl,Peterson,Dr. Carl Peterson,Female,Urology,PhD,17,13,11,280,True
1770,DOC1770,Jeffrey,Newman,Dr. Jeffrey Newman,Male,Pediatrics,MCh,28,17,8,560,True
1771,DOC1771,Katelyn,Rowe,Dr. Katelyn Rowe,Female,Rheumatology,MS,2,17,11,514,True
1772,DOC1772,Elizabeth,Chapman,Dr. Elizabeth Chapman,Female,Pediatrics,DO,19,14,6,407,True
1773,DOC1773,Jacqueline,Smith,Dr. Jacqueline Smith,Female,Obstetrics,MRCP,11,8,4,194,True
1774,DOC1774,Steven,Martinez,Dr. Steven Martinez,Female,ENT,PhD,12,8,11,608,True
1775,DOC1775,Krista,Mcdonald,Dr. Krista Mcdonald,Female,Gastroenterology,MBBS,38,9,12,208,True
1776,DOC1776,Bill,Nguyen,Dr. Bill Nguyen,Male,Pediatrics,MBBS,22,6,10,150,True
1777,DOC1777,Nancy,Hayes,Dr. Nancy Hayes,Female,Neurology,MCh,6,9,9,100,True
1778,DOC1778,Ann,Wilson,Dr. Ann Wilson,Female,Pathology,DO,15,3,1,384,True
1779,DOC1779,Julia,Sanchez,Dr. Julia Sanchez,Male,Nephrology,DM,10,7,10,140,True
1780,DOC1780,Nancy,Good,Dr. Nancy Good,Male,Endocrinology,DM,36,19,10,301,True
1781,DOC1781,David,Willis,Dr. David Willis,Male,Pediatrics,MRCP,12,15,7,231,True
1782,DOC1782,Joel,Hodges,Dr. Joel Hodges,Male,Oncology,MBBS,14,3,4,394,True
1783,DOC1783,Patricia,Francis,Dr. Patricia Francis,Male,Endocrinology,MBBS,14,6,15,633,True
1784,DOC1784,Allison,Dean,Dr. Allison Dean,Male,Oncology,MD,7,6,6,387,True
1785,DOC1785,Casey,Maldonado,Dr. Casey Maldonado,Female,Neurology,FACC,31,6,5,467,True
1786,DOC1786,Meagan,Booker,Dr. Meagan Booker,Male,Dermatology,MCh,23,14,11,157,True
1787,DOC1787,Melissa,Monroe,Dr. Melissa Monroe,Female,Pulmonology,MD,18,18,8,134,True
1788,DOC1788,William,Rodgers,Dr. William Rodgers,Male,Pediatrics,DM,16,15,9,782,True
1789,DOC1789,Allison,Nolan,Dr. Allison Nolan,Female,Pediatrics,FACC,27,10,10,514,True
1790,DOC1790,Mary,Becker,Dr. Mary Becker,Male,Pediatrics,DO,4,4,6,61,True
1791,DOC1791,Caitlin,Grimes,Dr. Caitlin Grimes,Male,Radiology,MS,37,3,3,473,False
1792,DOC1792,Tina,Rogers,Dr. Tina Rogers,Male,Cardiology,MS,23,17,3,57,False
1793,DOC1793,Jason,Greer,Dr. Jason Greer,Female,Cardiology,MBBS,9,14,15,107,True
1794,DOC1794,Mary,Robinson,Dr. Mary Robinson,Male,Pathology,FRCS,21,11,8,330,True
1795,DOC1795,Carol,Raymond,Dr. Carol Raymond,Female,Cardiology,MD,34,12,7,542,True
1796,DOC1796,Ashley,Wilson,Dr. Ashley Wilson,Male,Radiology,MS,7,17,5,515,True
1797,DOC1797,Beth,Pollard,Dr. Beth Pollard,Female,Pulmonology,DM,21,17,11,643,True
1798,DOC1798,Elizabeth,Bryant,Dr. Elizabeth Bryant,Male,Cardiology,DO,24,2,14,184,True
1799,DOC1799,Thomas,Parsons,Dr. Thomas Parsons,Female,Urology,DO,32,8,12,193,True
1800,DOC1800,John,Griffin,Dr. John Griffin,Male,Urology,FRCS,23,1,9,449,True
1801,DOC1801,Christian,Pearson,Dr. Christian Pearson,Male,Pulmonology,MS,29,8,8,701,True
1802,DOC1802,Michael,Morse,Dr. Michael Morse,Male,Urology,DM,31,13,13,592,True
1803,DOC1803,Lauren,Cook,Dr. Lauren Cook,Male,Ophthalmology,DM,35,5,13,551,True
1804,DOC1804,Lydia,Kramer,Dr. Lydia Kramer,Male,Neurology,MBBS,15,4,6,120,True
1805,DOC1805,Annette,Pierce,Dr. Annette Pierce,Non-binary,Oncology,FRCS,28,10,15,708,True
1806,DOC1806,Jennifer,King,Dr. Jennifer King,Male,Radiology,PhD,10,11,13,788,True
1807,DOC1807,Lindsay,Holland,Dr. Lindsay Holland,Male,Nephrology,MCh,33,15,13,486,True
1808,DOC1808,Mark,Olsen,Dr. Mark Olsen,Female,ENT,FACC,38,1,1,302,True
1809,DOC1809,Elizabeth,Kramer,Dr. Elizabeth Kramer,Male,Rheumatology,MD,12,5,2,546,True
1810,DOC1810,Kristen,Martinez,Dr. Kristen Martinez,Male,Pulmonology,FACC,22,16,5,531,True
1811,DOC1811,Jorge,Morris,Dr. Jorge Morris,Female,Obstetrics,DO,33,14,12,746,True
1812,DOC1812,Beverly,Avery,Dr. Beverly Avery,Female,Obstetrics,MS,2,18,2,133,True
1813,DOC1813,Devon,Robinson,Dr. Devon Robinson,Female,Neurology,DO,28,17,2,436,True
1814,DOC1814,William,Carter,Dr. William Carter,Male,Dermatology,FRCS,33,17,1,582,True
1815,DOC1815,Catherine,Sims,Dr. Catherine Sims,Female,Gastroenterology,DM,34,11,3,311,True
1816,DOC1816,Shari,Hall,Dr. Shari Hall,Male,Pediatrics,DM,8,20,14,680,True
1817,DOC1817,Nancy,Kane,Dr. Nancy Kane,Non-binary,Psychiatry,MRCP,30,9,11,98,False
1818,DOC1818,Terri,Campos,Dr. Terri Campos,Female,Ophthalmology,MD,31,19,11,128,True
1819,DOC1819,William,Lee,Dr. William Lee,Female,Radiology,MBBS,1,8,5,643,True
1820,DOC1820,Tamara,Hernandez,Dr. Tamara Hernandez,Male,Rheumatology,DO,28,9,10,144,True
1821,DOC1821,Mark,Kramer,Dr. Mark Kramer,Male,Orthopedics,FACC,25,14,12,363,True
1822,DOC1822,Rebecca,Young,Dr. Rebecca Young,Female,Rheumatology,PhD,38,8,8,260,True
1823,DOC1823,Sandra,Little,Dr. Sandra Little,Male,Psychiatry,MD,2,3,13,566,True
1824,DOC1824,Jennifer,Garcia,Dr. Jennifer Garcia,Male,Pediatrics,PhD,38,18,9,58,True
1825,DOC1825,Scott,Sheppard,Dr. Scott Sheppard,Female,Nephrology,MS,23,10,5,317,True
1826,DOC1826,Barbara,Williams,Dr. Barbara Williams,Female,Radiology,MRCP,11,19,10,789,True
1827,DOC1827,Ashley,Harrell,Dr. Ashley Harrell,Male,Psychiatry,DO,16,8,15,326,True
1828,DOC1828,Rebekah,Chapman,Dr. Rebekah Chapman,Male,Oncology,DM,30,20,13,498,True
1829,DOC1829,Mark,Ferguson,Dr. Mark Ferguson,Male,Pediatrics,DO,39,13,8,791,True
1830,DOC1830,Michael,Garcia,Dr. Michael Garcia,Male,Radiology,DO,13,16,9,505,False
1831,DOC1831,Edward,Lee,Dr. Edward Lee,Male,Oncology,DO,39,16,15,616,True
1832,DOC1832,Matthew,Cook,Dr. Matthew Cook,Female,Radiology,DM,25,5,12,769,True
1833,DOC1833,Ashley,Tran,Dr. Ashley Tran,Female,Urology,PhD,8,17,8,512,True
1834,DOC1834,Jill,Baker,Dr. Jill Baker,Male,Urology,MBBS,24,19,5,674,True
